filename,split,label,sigma,rho,beta,n_puntos,elevacion,umap_0,umap_1,umap_2,umap_3,umap_4
train_0241.png,train,0,10.2571,28.7226,3.3225,71138,124.11,0.376184,0.590327,0.661266,0.69619,0.68952
train_0242.png,train,0,9.0015,28.1866,3.6825,78913,177.03,0.166917,0.52333,0.841247,0.778034,0.983522
train_0243.png,train,0,8.2259,30.1193,3.6108,87752,145.99,0.037645,0.764918,0.805404,0.871076,0.811034
train_0244.png,train,1,13.7826,28.571,3.0643,50135,17.45,0.96376,0.571376,0.53215,0.475106,0.096936
train_0245.png,train,0,11.4137,26.8046,3.3157,64112,97.49,0.568945,0.350578,0.657873,0.622232,0.541633
train_0246.png,train,1,13.6227,25.6401,2.134,34813,20.45,0.937114,0.205008,0.06701,0.313828,0.11363
train_0247.png,train,1,12.9916,28.7938,2.6697,50886,27.87,0.831934,0.599226,0.334834,0.483018,0.154814
train_0248.png,train,0,9.568,28.6251,3.5899,80032,160.31,0.261335,0.578143,0.794937,0.789811,0.890636
train_0249.png,train,1,13.7182,26.6782,2.5727,41600,20.94,0.953031,0.334772,0.286353,0.385271,0.116334
train_0250.png,train,1,13.7412,27.7779,3.1707,45477,29.13,0.95686,0.472241,0.585349,0.426077,0.161836
train_0251.png,train,1,12.4764,26.6502,2.4422,12606,50.28,0.746072,0.331274,0.221124,0.080066,0.279315
train_0252.png,train,0,8.7255,28.3232,3.6372,83917,174.46,0.120913,0.540394,0.818578,0.830711,0.969231
train_0253.png,train,0,10.9127,27.8952,2.9419,58798,96.13,0.485455,0.486898,0.470956,0.566297,0.534064
train_0254.png,train,0,9.815,28.5361,3.8866,81324,141.18,0.302493,0.567017,0.94329,0.803412,0.784334
train_0255.png,train,1,13.3829,27.5075,2.8096,26065,30.69,0.897147,0.438434,0.404785,0.221744,0.170481
train_0256.png,train,1,11.0127,27.6752,3.0701,53114,84.58,0.502109,0.459396,0.53503,0.506468,0.469888
train_0257.png,train,0,10.8414,26.5615,2.9353,68226,138.0,0.47356,0.320183,0.467656,0.665541,0.766675
train_0258.png,train,0,8.0441,31.8489,2.2867,42176,82.4,0.00735,0.981114,0.14335,0.391335,0.457781
train_0259.png,train,0,8.5775,28.7988,3.7707,90720,157.7,0.096244,0.599848,0.885351,0.902321,0.876114
train_0260.png,train,0,11.5264,27.7276,3.15,53671,68.82,0.587726,0.465949,0.575008,0.512331,0.382313
train_0261.png,train,0,10.3003,26.7131,3.2939,61790,129.7,0.38339,0.339136,0.646937,0.59779,0.72058
train_0262.png,train,1,8.9371,29.4218,3.8129,78823,147.24,0.156189,0.677727,0.906453,0.777087,0.818012
train_0263.png,train,0,12.7461,28.6404,2.1309,5941,31.58,0.791013,0.580045,0.065461,0.009911,0.175455
train_0264.png,train,1,12.0699,28.0682,3.0643,59108,60.86,0.678324,0.508519,0.532129,0.56956,0.338117
train_0265.png,train,1,13.5392,28.6877,2.8184,59799,17.21,0.923194,0.585964,0.409214,0.576839,0.095631
train_0266.png,train,1,13.5982,28.4386,3.0333,46381,21.2,0.933028,0.554824,0.516674,0.435598,0.117793
train_0267.png,train,1,12.9212,28.5586,2.5164,51189,32.41,0.820205,0.569828,0.258197,0.486202,0.180042
train_0268.png,train,1,10.81,28.1143,3.3911,70636,105.53,0.468334,0.514284,0.69554,0.690915,0.586303
train_0269.png,train,0,11.8641,27.6632,2.0992,6907,60.22,0.64402,0.457898,0.049622,0.020078,0.334545
train_0270.png,train,1,13.468,28.321,2.768,38532,20.45,0.911338,0.54012,0.384017,0.352972,0.113606
train_0271.png,train,1,13.7262,27.1602,2.2712,36497,10.98,0.95437,0.395027,0.135604,0.331549,0.060998
train_0272.png,train,0,9.1813,28.5448,3.8703,90192,171.98,0.19689,0.568097,0.935144,0.89676,0.955457
train_0273.png,train,0,8.3347,28.15,3.5852,67763,144.18,0.055788,0.518755,0.792592,0.660671,0.801018
train_0274.png,train,0,9.9272,26.6153,3.4516,61098,125.33,0.321198,0.326906,0.725812,0.590513,0.696294
train_0275.png,train,0,8.8405,28.784,3.6387,72474,170.65,0.140086,0.598,0.819333,0.710256,0.948045
train_0276.png,train,1,12.9848,28.4967,2.8147,62520,30.31,0.830796,0.562089,0.407363,0.60548,0.168413
train_0277.png,train,0,8.8979,27.6519,3.4335,74382,173.85,0.149644,0.456487,0.716734,0.730341,0.965829
train_0278.png,train,0,9.0316,28.2735,3.5345,76022,130.89,0.171937,0.534188,0.767267,0.7476,0.727172
train_0279.png,train,0,8.8491,29.3614,3.7934,79761,145.98,0.141518,0.67018,0.896705,0.786962,0.811
train_0280.png,train,0,9.9992,27.4304,3.4196,72799,157.46,0.333203,0.428801,0.70981,0.713683,0.874798
train_0281.png,train,1,9.3813,29.004,3.2133,85996,119.21,0.230223,0.625498,0.606659,0.852591,0.662265
train_0282.png,train,0,8.3044,29.1827,3.8027,77030,151.91,0.050739,0.647843,0.901339,0.758218,0.84396
train_0283.png,train,0,9.9552,29.1411,3.8979,87421,145.73,0.325874,0.642635,0.94895,0.86759,0.809608
train_0284.png,train,1,13.0539,28.2232,2.737,55903,22.8,0.842313,0.527901,0.368509,0.535826,0.126655
train_0285.png,train,0,11.5978,27.769,3.1042,53523,66.79,0.599625,0.471129,0.552102,0.510774,0.371032
train_0286.png,train,0,11.5798,27.9981,2.7333,48913,74.58,0.596641,0.499758,0.366656,0.462252,0.414345
train_0287.png,train,1,12.187,27.8127,2.9767,53171,50.34,0.697828,0.476582,0.488372,0.507072,0.279657
train_0288.png,train,1,13.5954,27.2858,2.3192,43598,4.5,0.932573,0.41073,0.159616,0.406298,0.024997
train_0289.png,train,0,9.6094,28.7397,3.5657,82384,163.34,0.268233,0.592461,0.782838,0.814573,0.907465
train_0290.png,train,0,9.9023,28.7379,3.4868,72630,111.9,0.317053,0.59224,0.743413,0.711899,0.621646
train_0291.png,train,0,13.1112,26.1611,2.4244,13795,36.99,0.851868,0.270135,0.212213,0.092587,0.205485
train_0292.png,train,0,9.1226,29.2588,3.8145,95375,162.02,0.187092,0.657347,0.907228,0.951317,0.900104
train_0293.png,train,0,10.0551,28.8134,3.5396,70968,112.17,0.342511,0.601669,0.769796,0.694405,0.623176
train_0294.png,train,0,12.4935,28.1089,2.2163,12890,41.53,0.748909,0.513611,0.108154,0.083057,0.230712
train_0295.png,train,0,9.0285,28.8119,3.8283,94509,155.84,0.171418,0.601483,0.914129,0.942206,0.865767
train_0296.png,train,1,13.7789,25.9057,2.6549,39436,25.78,0.963147,0.23821,0.327452,0.362494,0.143207
train_0297.png,train,1,13.3227,26.6628,2.6299,49533,32.46,0.887116,0.332846,0.314941,0.468772,0.180353
train_0298.png,train,0,11.1732,27.3652,3.3119,68782,113.07,0.52887,0.420655,0.655966,0.6714,0.628164
train_0299.png,train,1,12.4501,28.0969,2.2144,13978,42.66,0.741687,0.512116,0.107211,0.094506,0.237028
train_0300.png,train,0,10.075,27.7534,3.5639,78154,161.2,0.345832,0.469179,0.781943,0.770052,0.895546
train_0301.png,train,1,13.906,26.1856,2.2788,28480,9.86,0.984326,0.273198,0.139391,0.247162,0.054773
train_0302.png,train,1,11.1923,27.5096,3.2068,70843,116.87,0.532055,0.438702,0.603381,0.693085,0.649287
train_0303.png,train,0,8.4081,29.5426,3.5642,96311,153.11,0.068024,0.69283,0.78209,0.961176,0.850623
train_0304.png,train,0,12.3176,27.6454,2.1803,8069,48.09,0.719606,0.455679,0.090129,0.03231,0.267189
train_0305.png,train,0,11.3118,27.7749,3.162,52805,73.88,0.551973,0.471863,0.581021,0.503214,0.410442
train_0306.png,train,0,10.5537,26.8304,3.1781,59363,116.57,0.425614,0.353802,0.589025,0.572252,0.647599
train_0307.png,train,1,13.668,26.7769,3.0352,42181,33.12,0.94467,0.347119,0.517604,0.391385,0.184017
train_0308.png,train,0,9.5255,27.3743,3.441,80424,153.27,0.254251,0.421784,0.720513,0.793939,0.851506
train_0309.png,train,1,13.6606,27.8186,3.2471,50063,31.24,0.943425,0.477323,0.62353,0.474348,0.173541
train_0310.png,train,1,13.9556,26.7619,2.1458,30846,3.5,0.992598,0.345241,0.072902,0.272065,0.01944
train_0311.png,train,0,9.8678,29.0977,3.7547,80914,147.66,0.311298,0.637215,0.877372,0.799099,0.820361
train_0312.png,train,0,9.8215,26.6941,3.4206,75579,149.15,0.303587,0.336759,0.710291,0.742941,0.828589
train_0313.png,train,1,8.04,31.8511,2.2693,41749,81.78,0.006673,0.981387,0.134633,0.386842,0.454326
train_0314.png,train,0,10.3532,27.3719,3.6866,75727,149.23,0.392197,0.421487,0.843317,0.744497,0.829051
train_0315.png,train,1,12.9197,29.0192,2.6495,58568,26.26,0.819951,0.627406,0.324725,0.563881,0.145897
train_0316.png,train,0,12.8516,26.0461,2.3369,11185,42.58,0.808595,0.255759,0.168474,0.065114,0.236575
train_0317.png,train,0,8.3811,28.5453,3.8575,71715,166.95,0.063513,0.568165,0.928736,0.70227,0.92752
train_0318.png,train,0,9.8022,29.1939,4.0,83873,148.71,0.300358,0.649237,1.0,0.830244,0.826175
train_0319.png,train,1,13.6434,25.7229,2.2234,35594,19.23,0.940566,0.215368,0.111715,0.32205,0.106855
train_0320.png,train,0,9.8756,27.9792,3.8646,83868,140.59,0.3126,0.497401,0.932298,0.830194,0.78106
train_0321.png,train,0,9.9128,26.4663,3.485,65826,138.56,0.318806,0.308294,0.742504,0.640283,0.769754
train_0322.png,train,0,9.6557,27.9064,3.7772,97322,137.06,0.275946,0.4883,0.888612,0.971818,0.761422
train_0323.png,train,1,13.5834,28.9161,2.9057,56878,14.2,0.93057,0.614516,0.45283,0.54609,0.078891
train_0324.png,train,0,9.2291,28.7556,3.8359,93035,162.86,0.204848,0.594445,0.917972,0.926693,0.904752
train_0325.png,train,0,11.1144,27.7861,2.9772,50113,80.24,0.519067,0.473261,0.488613,0.474881,0.445798
train_0326.png,train,0,9.7146,27.6432,3.5013,86178,142.4,0.285772,0.455399,0.750642,0.85451,0.79112
train_0327.png,train,0,9.5095,29.0246,3.9859,91905,161.76,0.251577,0.628075,0.992947,0.914796,0.898663
train_0328.png,train,1,13.4542,29.0799,2.9581,56222,17.92,0.909029,0.634989,0.479042,0.539181,0.09958
train_0329.png,train,1,12.2231,27.3775,2.2244,10276,52.21,0.703852,0.422189,0.112217,0.055545,0.290035
train_0330.png,train,1,13.6912,25.2579,2.6056,39494,30.64,0.948541,0.157232,0.302806,0.3631,0.170248
train_0331.png,train,0,8.2877,29.4736,3.7661,79201,150.58,0.047958,0.684194,0.883039,0.78107,0.83658
train_0332.png,train,0,9.5007,28.196,3.6518,98465,131.52,0.250112,0.524498,0.825897,0.983847,0.730693
train_0333.png,train,0,11.6841,27.1797,3.1545,64187,87.86,0.614011,0.397457,0.577227,0.623022,0.488128
train_0334.png,train,0,10.2598,28.8443,3.5385,69730,109.0,0.376628,0.605536,0.769236,0.681373,0.605547
train_0335.png,train,0,8.852,29.2299,3.8724,94286,162.17,0.141992,0.653733,0.936183,0.939863,0.90093
train_0336.png,train,0,9.5902,30.4928,3.4378,86805,139.98,0.265032,0.811599,0.718876,0.861113,0.777654
train_0337.png,train,0,11.3119,26.2083,3.1006,71404,117.89,0.551981,0.276038,0.550322,0.698992,0.654943
train_0338.png,train,0,8.3901,28.4924,3.8666,74418,167.84,0.065017,0.561549,0.933292,0.730722,0.932459
train_0339.png,train,0,10.4892,27.98,3.368,67074,132.53,0.41486,0.497506,0.684013,0.653413,0.736269
train_0340.png,train,1,13.1571,27.7692,2.8456,56897,35.29,0.859512,0.471144,0.422801,0.546293,0.19603
train_0341.png,train,1,10.8779,27.7384,3.4208,71517,106.88,0.479655,0.467299,0.710424,0.700188,0.593782
train_0342.png,train,0,8.4862,28.4665,3.6191,89280,160.01,0.081034,0.558309,0.809527,0.887159,0.88896
train_0343.png,train,1,13.616,25.8206,2.2714,35325,18.4,0.936,0.227578,0.135705,0.319211,0.102234
train_0344.png,train,0,8.6509,29.8255,3.817,93862,156.17,0.108483,0.728189,0.908501,0.935395,0.867624
train_0345.png,train,1,12.8632,28.3336,2.6485,49544,21.93,0.810526,0.541699,0.324247,0.468887,0.121825
train_0346.png,train,1,13.7725,25.2372,2.2187,29846,15.55,0.962088,0.154653,0.109335,0.261538,0.086376
train_0347.png,train,0,8.2012,29.9998,3.6552,85003,146.55,0.033535,0.749974,0.827611,0.842142,0.81419
train_0348.png,train,1,13.2449,28.1286,2.8248,40708,25.91,0.874155,0.516069,0.412391,0.375883,0.143924
train_0349.png,train,1,12.8977,27.3367,2.4649,13094,37.23,0.81629,0.417083,0.232451,0.085207,0.20685
train_0350.png,train,1,11.8453,27.0377,3.2819,60775,83.42,0.64089,0.379715,0.640929,0.587109,0.463467
train_0351.png,train,0,8.7725,29.1932,3.1876,98892,146.73,0.128744,0.649145,0.593809,0.988347,0.815151
train_0352.png,train,0,11.6226,27.6556,3.0346,69718,77.37,0.603763,0.456951,0.517287,0.681243,0.429814
train_0353.png,train,0,10.8918,27.7319,3.5386,71152,124.34,0.481964,0.466485,0.769304,0.69634,0.690755
train_0354.png,train,0,9.0995,28.673,3.3281,85856,133.43,0.183246,0.584125,0.664036,0.851117,0.741295
train_0355.png,train,0,8.3468,28.9837,3.8218,74253,155.88,0.057805,0.622957,0.910899,0.728989,0.865979
train_0356.png,train,1,13.6417,25.1052,2.2445,34537,22.27,0.940278,0.138151,0.122242,0.310918,0.123727
train_0357.png,train,0,9.3735,28.991,3.5844,86515,136.48,0.228921,0.623869,0.792213,0.858063,0.758237
train_0358.png,train,1,12.2153,28.1294,2.9724,55834,51.98,0.702553,0.516172,0.486214,0.535103,0.288782
train_0359.png,train,0,8.3611,28.7168,3.8827,72484,169.77,0.060182,0.589601,0.941369,0.710361,0.943141
train_0360.png,train,0,9.29,28.5358,3.4911,85762,142.32,0.215001,0.56698,0.745543,0.850129,0.790692
train_0361.png,train,0,10.0069,27.9906,3.5944,87744,144.12,0.334476,0.49882,0.79719,0.870995,0.800647
train_0362.png,train,1,13.7348,28.2825,2.9531,50388,17.89,0.955807,0.535318,0.476534,0.477771,0.099378
train_0363.png,train,1,8.7904,27.5485,3.6724,72334,167.27,0.131727,0.443565,0.836206,0.708788,0.929303
train_0364.png,train,0,11.878,27.1171,2.3111,12498,62.27,0.646337,0.389636,0.155546,0.078931,0.345966
train_0365.png,train,0,9.6184,28.662,3.2264,91043,139.29,0.269732,0.582751,0.613192,0.905723,0.77381
train_0366.png,train,0,9.8417,28.6452,3.4877,75517,124.91,0.306948,0.580645,0.743825,0.742293,0.693959
train_0367.png,train,0,12.3958,28.2035,2.1244,6874,43.62,0.732632,0.525439,0.06222,0.019729,0.242346
train_0368.png,train,0,12.8169,28.7872,2.7678,54682,35.32,0.802809,0.5984,0.383877,0.522971,0.196202
train_0369.png,train,0,13.6549,26.2198,2.9084,36272,34.62,0.942483,0.277479,0.454182,0.329186,0.192328
train_0370.png,train,0,10.7306,28.1839,3.3636,69957,103.55,0.4551,0.522992,0.681787,0.683766,0.575252
train_0371.png,train,1,13.1183,28.0113,2.8733,51711,27.16,0.853055,0.501417,0.436628,0.491701,0.15089
train_0372.png,train,0,9.6742,28.7871,3.4634,84176,141.56,0.279028,0.598383,0.731685,0.833432,0.786428
train_0373.png,train,0,11.7527,26.8863,3.259,62186,91.67,0.625449,0.360794,0.629509,0.601958,0.50929
train_0374.png,train,0,8.8333,28.6558,3.6592,85921,142.96,0.138888,0.581969,0.829584,0.851806,0.794235
train_0375.png,train,0,9.7951,27.5974,3.3593,79623,154.14,0.299182,0.449678,0.679652,0.78551,0.856355
train_0376.png,train,1,12.8551,28.384,2.5171,51406,27.27,0.809192,0.547997,0.25857,0.488486,0.151512
train_0377.png,train,0,10.0694,28.4999,3.7807,75619,128.4,0.344905,0.562491,0.890363,0.743365,0.713319
train_0378.png,train,0,9.5236,28.0754,3.7922,97917,146.82,0.253929,0.50943,0.896084,0.978077,0.815689
train_0379.png,train,0,8.2939,28.1387,3.5975,72294,147.15,0.048983,0.517341,0.79876,0.708358,0.817518
train_0380.png,train,0,8.4786,28.4495,3.5755,88843,162.84,0.079769,0.556191,0.787737,0.882567,0.904689
train_0381.png,train,0,9.9257,28.5027,3.8032,84011,142.6,0.320952,0.562836,0.901587,0.831696,0.792213
train_0382.png,train,0,9.0161,28.352,3.6441,78870,177.23,0.169347,0.543997,0.822067,0.777588,0.984625
train_0383.png,train,0,9.3865,29.0995,3.2121,87078,113.47,0.231083,0.637443,0.606065,0.863989,0.630394
train_0384.png,train,1,11.0549,27.8124,3.4888,67999,115.59,0.509152,0.476552,0.744401,0.663151,0.642189
train_0385.png,train,0,11.0098,27.1062,3.4814,72699,126.92,0.501636,0.388273,0.740707,0.712631,0.705108
train_0386.png,train,0,9.1803,29.2953,3.3732,87437,119.76,0.196713,0.661909,0.686619,0.867758,0.665345
train_0387.png,train,0,9.6888,28.0351,3.6309,79674,165.05,0.28146,0.504385,0.815466,0.786044,0.91697
train_0388.png,train,0,9.5098,28.0309,3.3959,84836,141.56,0.251625,0.503857,0.69796,0.840385,0.786446
train_0389.png,train,1,13.77,27.5006,2.511,35193,14.37,0.96167,0.43757,0.255499,0.317824,0.07986
train_0390.png,train,0,8.55,28.5273,3.7659,70928,161.23,0.091671,0.565914,0.882926,0.693986,0.895744
train_0391.png,train,0,10.7009,26.8759,3.0003,66410,132.37,0.450145,0.359493,0.500145,0.646427,0.7354
train_0392.png,train,0,10.9678,26.717,3.1018,67574,132.85,0.494634,0.339628,0.550908,0.658678,0.738044
train_0393.png,train,0,10.2528,27.8289,3.7484,79176,153.61,0.375474,0.478614,0.874207,0.780807,0.853408
train_0394.png,train,1,12.5411,27.8013,2.193,7932,41.88,0.756856,0.475162,0.096492,0.03087,0.232682
train_0395.png,train,1,12.1474,27.5925,3.0309,52992,53.09,0.691232,0.449062,0.515451,0.505185,0.294934
train_0396.png,train,1,13.3265,28.7518,2.656,49255,12.29,0.887756,0.593979,0.328006,0.465851,0.068279
train_0397.png,train,1,13.2861,26.7408,2.2665,11716,27.97,0.881024,0.342606,0.133256,0.070702,0.155374
train_0398.png,train,0,10.4183,27.2059,3.428,70761,140.15,0.403052,0.400738,0.714004,0.692225,0.778624
train_0399.png,train,1,13.7144,28.5431,2.9721,53744,15.85,0.952405,0.567892,0.486043,0.513103,0.088073
train_0400.png,train,1,13.8103,25.6876,2.1045,33195,14.99,0.968377,0.210956,0.052249,0.296797,0.083277
train_0401.png,train,0,9.6115,28.2704,3.5638,82419,167.6,0.268583,0.533803,0.781894,0.814941,0.931105
train_0402.png,train,0,10.5374,26.9468,3.1676,71216,148.82,0.422894,0.368349,0.583821,0.69702,0.82675
train_0403.png,train,0,10.0561,26.3182,3.4309,63968,128.99,0.342679,0.289771,0.715433,0.620717,0.716589
train_0404.png,train,1,13.7872,27.9005,2.3109,27398,5.92,0.964531,0.487567,0.155429,0.235775,0.032876
train_0405.png,train,1,13.5542,28.7356,3.0239,53281,18.75,0.925698,0.591954,0.511954,0.508229,0.104179
train_0406.png,train,0,8.7612,27.4677,3.6135,68504,141.97,0.126867,0.433464,0.806761,0.668465,0.78871
train_0407.png,train,0,9.4016,28.6802,3.2132,86745,151.1,0.233602,0.585019,0.606595,0.86048,0.839431
train_0408.png,train,1,13.9379,27.3084,2.0964,23363,7.59,0.989645,0.413547,0.048188,0.193302,0.042185
train_0409.png,train,0,9.3914,28.2619,3.8763,90758,172.65,0.231895,0.53274,0.938133,0.902724,0.959147
train_0410.png,train,0,11.0361,26.7749,3.1165,61617,119.74,0.506025,0.346863,0.558253,0.595969,0.665212
train_0411.png,train,0,11.1207,27.079,3.4218,72014,125.94,0.520112,0.384872,0.710888,0.705419,0.699651
train_0412.png,train,0,9.379,28.1264,3.6637,97551,140.78,0.229841,0.515798,0.831853,0.97423,0.782099
train_0413.png,train,1,13.5288,28.4092,2.2998,38442,6.54,0.921461,0.551146,0.149905,0.352026,0.036318
train_0414.png,train,0,9.015,28.527,3.7171,80969,172.6,0.169161,0.565881,0.858546,0.799683,0.958887
train_0415.png,train,1,11.9854,27.4681,2.7204,32043,64.25,0.664231,0.433509,0.360211,0.284673,0.356969
train_0416.png,train,1,12.562,28.1754,2.8024,54466,38.88,0.760331,0.52192,0.401208,0.520701,0.216011
train_0417.png,train,0,9.67,28.9185,3.3489,93582,143.1,0.278329,0.614814,0.67444,0.932445,0.79501
train_0418.png,train,0,8.4379,28.1682,3.5433,83608,155.32,0.072984,0.521019,0.77164,0.827454,0.8629
train_0419.png,train,0,11.7138,26.881,3.2564,62418,93.46,0.61896,0.360123,0.62819,0.604402,0.519198
train_0420.png,train,0,11.2879,28.2086,2.9482,70603,81.41,0.547976,0.52608,0.474095,0.690568,0.452272
train_0421.png,train,0,8.5143,27.6062,3.7025,73429,166.33,0.085724,0.450773,0.851263,0.720307,0.924066
train_0422.png,train,1,11.9065,27.622,2.1205,7300,59.51,0.651079,0.452746,0.060271,0.024219,0.330626
train_0423.png,train,1,10.9776,28.0061,2.9441,61551,99.68,0.49626,0.500764,0.472058,0.595278,0.553752
train_0424.png,train,1,12.2197,27.8821,2.9976,52766,49.41,0.703278,0.485258,0.498822,0.502802,0.274486
train_0425.png,train,0,11.9574,27.2671,2.4299,16617,59.7,0.659571,0.408386,0.214931,0.122294,0.331647
train_0426.png,train,1,13.8609,26.669,2.4652,35776,14.54,0.976819,0.333627,0.23259,0.323962,0.080785
train_0427.png,train,0,9.3928,28.1689,3.8612,90691,158.66,0.232132,0.521118,0.930616,0.90202,0.881442
train_0428.png,train,0,9.9247,29.2016,3.4796,76517,125.08,0.32078,0.650196,0.73979,0.752814,0.694872
train_0429.png,train,0,8.4576,30.2509,3.6993,86486,151.4,0.076268,0.781365,0.849643,0.857751,0.841085
train_0430.png,train,1,13.8989,27.1908,2.3332,29110,1.13,0.983155,0.398856,0.166584,0.253798,0.006261
train_0431.png,train,1,13.4595,24.5282,2.4525,41889,37.46,0.90992,0.066029,0.226242,0.388307,0.208121
train_0432.png,train,1,13.8361,28.0737,3.1587,48335,23.64,0.972683,0.509212,0.579347,0.456166,0.131343
train_0433.png,train,1,13.7582,27.7577,2.2515,32249,4.37,0.959698,0.469715,0.125728,0.286836,0.024292
train_0434.png,train,0,8.6422,27.6188,3.5761,75262,173.8,0.107034,0.452352,0.788034,0.739604,0.965572
train_0435.png,train,1,12.7034,28.6145,2.5715,54566,32.41,0.783903,0.576809,0.285743,0.521751,0.18008
train_0436.png,train,0,8.6615,28.645,3.8244,81093,176.66,0.110251,0.580621,0.9122,0.800989,0.981454
train_0437.png,train,0,10.3152,28.9586,3.7226,82242,134.34,0.385867,0.619825,0.861293,0.813078,0.746313
train_0438.png,train,0,9.9227,29.8035,3.5007,82286,143.43,0.320445,0.725443,0.750349,0.81354,0.796855
train_0439.png,train,1,10.9545,27.0677,2.9945,54539,103.75,0.492414,0.38346,0.497263,0.521468,0.576395
train_0440.png,train,1,13.548,24.0971,2.3598,30906,29.84,0.924668,0.012132,0.179904,0.272704,0.165772
train_0441.png,train,0,9.1833,29.1507,3.4552,89221,124.06,0.197218,0.643836,0.727614,0.886539,0.689211
train_0442.png,train,0,9.3654,28.3244,3.7755,97675,135.01,0.227572,0.540551,0.887764,0.975529,0.75008
train_0443.png,train,1,13.6265,27.8391,3.0092,48372,24.27,0.937756,0.479889,0.504586,0.456555,0.134836
train_0444.png,train,1,11.279,26.1327,2.9945,69705,118.75,0.546494,0.266584,0.497256,0.681114,0.65971
train_0445.png,train,0,10.3395,26.8579,3.2269,65323,133.96,0.389923,0.357237,0.613428,0.634979,0.744249
train_0446.png,train,0,8.7904,28.9786,3.2093,98747,149.34,0.131729,0.622328,0.604629,0.986818,0.829641
train_0447.png,train,0,8.365,28.7046,3.7826,82759,163.7,0.060829,0.588078,0.891284,0.818519,0.909461
train_0448.png,train,0,9.0328,26.9396,3.5736,63683,139.15,0.172125,0.367451,0.786795,0.617718,0.773083
train_0449.png,train,1,14.0,26.7191,2.0834,24468,3.02,1.0,0.339891,0.041689,0.204928,0.016792
train_0450.png,train,1,9.9667,28.7674,3.8857,88270,149.36,0.327778,0.59592,0.942844,0.87653,0.829773
train_0451.png,train,0,9.0366,29.5053,3.852,77096,148.27,0.172767,0.688166,0.925976,0.758914,0.823695
train_0452.png,train,1,13.8683,25.8093,2.2658,28348,12.89,0.978049,0.226166,0.1329,0.245771,0.071603
train_0453.png,train,0,8.6195,28.4919,3.4423,90264,156.48,0.103248,0.561489,0.721126,0.897517,0.869319
train_0454.png,train,1,13.7258,25.6108,2.5351,38978,25.58,0.954302,0.201352,0.26756,0.357667,0.142085
train_0455.png,train,0,8.0443,31.8426,2.2853,42134,82.32,0.007385,0.980321,0.142659,0.390888,0.45735
train_0456.png,train,1,13.357,24.0,2.4086,31787,35.83,0.892841,0.0,0.204288,0.281975,0.19903
train_0457.png,train,0,8.2614,28.9264,3.7648,73021,150.86,0.043567,0.615804,0.882415,0.716017,0.838091
train_0458.png,train,0,8.2139,30.3662,3.5419,91474,149.92,0.035645,0.795771,0.770928,0.91026,0.832868
train_0459.png,train,1,11.2961,27.7644,3.147,53068,74.24,0.549352,0.470548,0.573497,0.505989,0.412464
train_0460.png,train,0,8.5009,28.7717,3.8185,73311,158.73,0.083484,0.596462,0.909258,0.719072,0.881824
train_0461.png,train,1,12.0006,26.9652,2.4388,15310,59.89,0.666768,0.370654,0.219389,0.108531,0.332744
train_0462.png,train,0,9.9076,29.5782,3.7406,87344,140.56,0.317939,0.697271,0.870297,0.86678,0.780897
train_0463.png,train,0,10.7484,26.865,3.1969,62551,126.61,0.458071,0.358124,0.598457,0.605805,0.703399
train_0464.png,train,0,8.0674,31.7571,2.2492,41277,81.12,0.011225,0.969643,0.124622,0.381869,0.450683
train_0465.png,train,0,8.3217,28.8014,3.8966,73150,166.33,0.053619,0.60017,0.948291,0.717374,0.924037
train_0466.png,train,1,12.9392,28.5425,2.5878,50686,22.42,0.823204,0.567815,0.293884,0.480907,0.124554
train_0467.png,train,0,10.0399,26.6225,3.3959,74065,136.05,0.339981,0.327818,0.697933,0.727001,0.755817
train_0468.png,train,0,9.9282,29.2284,3.3913,81220,123.94,0.321368,0.653552,0.695657,0.802323,0.68854
train_0469.png,train,1,10.9555,27.254,3.3947,67337,103.83,0.492582,0.406751,0.697352,0.656182,0.576833
train_0470.png,train,1,13.8984,26.8518,2.1037,24871,8.59,0.983068,0.356478,0.051863,0.209176,0.047724
train_0471.png,train,1,13.9959,26.4568,2.1006,25433,6.13,0.999323,0.307098,0.050295,0.21509,0.034043
train_0472.png,train,0,12.1092,26.9381,2.3728,12660,57.41,0.684873,0.367259,0.186401,0.080636,0.318928
train_0473.png,train,0,9.7459,27.8011,3.5612,79409,165.23,0.290984,0.475135,0.780609,0.783253,0.917953
train_0474.png,train,1,10.1573,28.9744,3.5831,69461,109.75,0.359546,0.621805,0.791571,0.678547,0.609696
train_0475.png,train,0,12.3501,27.8698,2.7888,59549,45.94,0.725009,0.483728,0.394419,0.574203,0.255247
train_0476.png,train,1,8.3263,28.2523,3.6067,67373,144.8,0.05438,0.531536,0.803336,0.656568,0.804443
train_0477.png,train,1,12.7292,28.8694,2.0823,7311,31.01,0.788203,0.608677,0.041157,0.024335,0.172258
train_0478.png,train,0,9.0194,27.6583,3.6406,73787,174.76,0.169905,0.457289,0.820277,0.724075,0.970867
train_0479.png,train,0,10.7712,26.9889,3.1048,69679,126.05,0.461872,0.373607,0.552417,0.680836,0.70028
train_0480.png,train,0,9.2584,28.2963,3.3344,89270,150.99,0.209738,0.537038,0.667218,0.887056,0.838858
train_0481.png,train,1,13.6668,29.0738,3.0875,50014,16.99,0.944475,0.634225,0.54374,0.473832,0.094385
